row,track,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence
911.000,Don't Cha,0.00603,0.879,272080,0.643,1gZ7i4qxXkHZb1r6eioaAP,1.42E-06,1.000,0.0992,-3.709,1.000,0.0888,120.012,,https://api.spotify.com/v1/tracks/1gZ7i4qxXkHZb1r6eioaAP,0.582
912.000,Right Thurr,0.15,0.866,249800,0.749,0l3GEbH3CviUytD6iX4wzg,0,2.000,0.0591,-3.977,1.000,0.253,92.077,,https://api.spotify.com/v1/tracks/0l3GEbH3CviUytD6iX4wzg,0.891
913.000,P.I.M.P.,0.0485,0.673,249467,0.785,2D1hlMwWWXpkc3CZJ5U351,3.65E-06,10.000,0.0397,-2.894,0.000,0.351,84.607,,https://api.spotify.com/v1/tracks/2D1hlMwWWXpkc3CZJ5U351,0.85
914.000,Rock Wit U (Awww Baby),0.433,0.712,209120,0.805,6pWzCKTrKrwbUPzY8RLCoP,0,4.000,0.179,-3.142,0.000,0.0739,94.973,,https://api.spotify.com/v1/tracks/6pWzCKTrKrwbUPzY8RLCoP,0.851
915.000,Where The Hood At,0.158,0.536,286267,0.946,6RUpJeXT6U4SPEafnr9Wr7,0,5.000,0.368,-3.002,0.000,0.36,185.967,,https://api.spotify.com/v1/tracks/6RUpJeXT6U4SPEafnr9Wr7,0.779
916.000,Country Grammar (Hot Shit),0.00802,0.872,287000,0.673,2Lg4kvhOrPhpGEZmSe7VAN,0,2.000,0.155,-6.879,1.000,0.108,162.781,,https://api.spotify.com/v1/tracks/2Lg4kvhOrPhpGEZmSe7VAN,0.527
917.000,Hard Knock Life (Ghetto Anthem),0.0814,0.883,238467,0.659,5Tl0HJvynZtKdSUMKbFVVX,0.00119,10.000,0.0285,-6.017,0.000,0.294,77.03,,https://api.spotify.com/v1/tracks/5Tl0HJvynZtKdSUMKbFVVX,0.557
918.000,I'm N Luv (Wit a Stripper) (feat. Mike Jones),0.00544,0.731,265333,0.368,1lih9AUGlOI2qbAkptdBsr,0,8.000,0.193,-10.38,1.000,0.0688,145.171,,https://api.spotify.com/v1/tracks/1lih9AUGlOI2qbAkptdBsr,0.512
919.000,"Independent Women, Pt. 1",0.362,0.73,221133,0.602,69XUpOpjzDKcfdxqZebGiI,3.69E-06,6.000,0.169,-3.782,0.000,0.206,97.954,,https://api.spotify.com/v1/tracks/69XUpOpjzDKcfdxqZebGiI,0.927
920.000,Last Night,0.168,0.916,255773,0.85,3Cn1FSSTXeQ7hCfrbizrD0,0.000106,3.000,0.0904,-5.067,0.000,0.0634,121.001,,https://api.spotify.com/v1/tracks/3Cn1FSSTXeQ7hCfrbizrD0,0.972
921.000,Big Poppa,0.344,0.765,249867,0.671,63BcfK6YAzJYeISaTPr6IO,0,9.000,0.0506,-5.249,0.000,0.278,84.5,,https://api.spotify.com/v1/tracks/63BcfK6YAzJYeISaTPr6IO,0.798
922.000,Without Me,0.00348,0.929,290227,0.65,7lQ8MOhq6IN2w8EYcFNSUk,0,7.000,0.308,-2.882,1.000,0.0858,112.249,,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,0.655
923.000,Family Affair,0.2,0.926,267960,0.568,2D5QhvAWddOJTvk1XawrTU,4.53E-05,8.000,0.0806,-2.308,0.000,0.0461,92.902,,https://api.spotify.com/v1/tracks/2D5QhvAWddOJTvk1XawrTU,0.969
924.000,Seí±orita,0.0729,0.841,294867,0.629,0aj2QKJvz6CePykmlTApiD,0,1.000,0.0742,-5.351,1.000,0.0442,97.963,,https://api.spotify.com/v1/tracks/0aj2QKJvz6CePykmlTApiD,0.87
925.000,Culo,0.114,0.858,219080,0.656,4tAru66VGVLWYjg90UV4vJ,0,6.000,0.141,-4.96,0.000,0.358,59.972,,https://api.spotify.com/v1/tracks/4tAru66VGVLWYjg90UV4vJ,0.969
926.000,Magic Stick,0.126,0.862,334414,0.488,4SVLlDIeY6w5axpMVhy0qH,0.00018,2.000,0.301,-7.914,1.000,0.275,92.965,,https://api.spotify.com/v1/tracks/4SVLlDIeY6w5axpMVhy0qH,0.57
927.000,Wait (The Whisper Song),0.00112,0.933,179160,0.513,5Y78yINSOCW6xbOfGWNBg4,0.00248,7.000,0.107,-13.203,1.000,0.347,102.017,,https://api.spotify.com/v1/tracks/5Y78yINSOCW6xbOfGWNBg4,0.595
928.000,Peaches And Cream,0.00277,0.677,193093,0.52,2SLZ2rX5773RS16mcqBxG7,0,4.000,0.0532,-6.255,0.000,0.334,203.862,,https://api.spotify.com/v1/tracks/2SLZ2rX5773RS16mcqBxG7,0.768
929.000,"Lean Back (feat. Lil Jon, Eminem, Mase & Remy Martin) - Remix",0.116,0.635,289739,0.751,2uiEqPjMmIJXOKplzsEASP,0,1.000,0.0951,-5.055,0.000,0.357,126.806,,https://api.spotify.com/v1/tracks/2uiEqPjMmIJXOKplzsEASP,0.591
930.000,Always On Time,0.19,0.839,245373,0.706,4YA7nxDtAVE2R1Eryx7uRu,0,5.000,0.205,-6.119,0.000,0.231,96.67,,https://api.spotify.com/v1/tracks/4YA7nxDtAVE2R1Eryx7uRu,0.857
931.000,Pump It,0.0109,0.646,213067,0.923,6btyEL6NwUa97Nex9cZFvo,0,9.000,0.746,-3.108,1.000,0.169,153.659,,https://api.spotify.com/v1/tracks/6btyEL6NwUa97Nex9cZFvo,0.74
932.000,Lose Control (feat. Ciara & Fat Man Scoop),0.0324,0.901,227893,0.812,1ulAlG3x3jWtCCK2SI4qyL,0.00906,4.000,0.0493,-7.039,0.000,0.107,125.462,,https://api.spotify.com/v1/tracks/1ulAlG3x3jWtCCK2SI4qyL,0.785
933.000,Miami,0.0339,0.877,197560,0.534,6e8Ou0wiqAzIpWb2eSxll8,1.73E-05,1.000,0.0441,-6.18,1.000,0.151,108.171,,https://api.spotify.com/v1/tracks/6e8Ou0wiqAzIpWb2eSxll8,0.89
934.000,'Till I Collapse,0.0757,0.572,297893,0.853,4xkOaSrkexMciUUogZKVTS,0,1.000,0.0798,-3.203,1.000,0.217,171.297,,https://api.spotify.com/v1/tracks/4xkOaSrkexMciUUogZKVTS,0.102
935.000,Bring Em Out,0.0298,0.759,216707,0.891,7u6aTzXw1JtiK5sr7XctFs,0,11.000,0.141,-2.983,1.000,0.257,98.579,,https://api.spotify.com/v1/tracks/7u6aTzXw1JtiK5sr7XctFs,0.587
936.000,Drop It Like It's Hot,0.188,0.912,270467,0.553,4Tyv7nnNTHC6mR1pTubIrw,0,1.000,0.102,-4.716,1.000,0.205,91.991,,https://api.spotify.com/v1/tracks/4Tyv7nnNTHC6mR1pTubIrw,0.62
937.000,Let Me Love You,0.235,0.656,256733,0.578,3ibKnFDaa3GhpPGlOUj7ff,0,7.000,0.118,-8.97,0.000,0.0922,94.514,,https://api.spotify.com/v1/tracks/3ibKnFDaa3GhpPGlOUj7ff,0.556
938.000,Get Low,0.0301,0.521,334067,0.625,0r2Bul2NuCViraT2zX1l5j,0,1.000,0.121,-7.47,1.000,0.067,101.019,,https://api.spotify.com/v1/tracks/0r2Bul2NuCViraT2zX1l5j,0.136
939.000,Juicy,0.483,0.873,301467,0.816,2b7FqlHc3JrzlYtGEkzq22,0,9.000,0.146,-4.645,1.000,0.256,96.067,,https://api.spotify.com/v1/tracks/2b7FqlHc3JrzlYtGEkzq22,0.79
940.000,Ruff Ryders' Anthem,0.202,0.867,231040,0.796,32SFvZODywPBVDYSYtqxCj,0,6.000,0.0838,-4.73,1.000,0.0693,92.766,,https://api.spotify.com/v1/tracks/32SFvZODywPBVDYSYtqxCj,0.776
941.000,"So Fresh, So Clean",0.0278,0.725,240027,0.64,6glsMWIMIxQ4BedzLqGVi4,0,5.000,0.099,-7.905,0.000,0.332,166.029,,https://api.spotify.com/v1/tracks/6glsMWIMIxQ4BedzLqGVi4,0.915
942.000,Ride Wit Me,0.0668,0.854,291782,0.692,06iMqWThw4w8fTFyccvOwr,0,7.000,0.247,-6.625,1.000,0.0479,101.865,,https://api.spotify.com/v1/tracks/06iMqWThw4w8fTFyccvOwr,0.753
943.000,A Milli,0.0527,0.679,221840,0.684,6ScJMrlpiLfZUGtWp4QIVt,0.000895,6.000,0.177,-8.559,1.000,0.278,151.748,,https://api.spotify.com/v1/tracks/6ScJMrlpiLfZUGtWp4QIVt,0.755
944.000,Right Now (Na Na Na),0.283,0.816,240747,0.851,1ARJhjuI6TNYZCxYygFQ4F,0,8.000,0.543,-4.166,0.000,0.19,137.968,,https://api.spotify.com/v1/tracks/1ARJhjuI6TNYZCxYygFQ4F,0.568
945.000,Jenny from the Block - Track Masters Remix,0.00833,0.844,187840,0.754,4ZOyH6KjomjlqCz3oFqglr,3.42E-06,6.000,0.0575,-5.46,1.000,0.207,100.002,,https://api.spotify.com/v1/tracks/4ZOyH6KjomjlqCz3oFqglr,0.961
946.000,Where the Party At,0.31,0.596,232573,0.661,5mNV8Mz59bzyuQ53gTw0c0,0,5.000,0.0847,-6.239,0.000,0.226,129.491,,https://api.spotify.com/v1/tracks/5mNV8Mz59bzyuQ53gTw0c0,0.86
947.000,Gold Digger,0.0223,0.638,207627,0.699,1PS1QMdUqOal0ai3Gt7sDQ,0,1.000,0.0917,-5.54,0.000,0.384,92.939,,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,0.66
948.000,Stand Up,0.358,0.745,213760,0.841,2CtCwQhY0ZLvr8L2l8Bo6e,0,6.000,0.111,-4.774,1.000,0.357,97.909,,https://api.spotify.com/v1/tracks/2CtCwQhY0ZLvr8L2l8Bo6e,0.767
949.000,Too Close,0.0118,0.847,259440,0.402,5IFCyWplye09HytIP80RCF,0,7.000,0.283,-9.952,1.000,0.0641,99.693,,https://api.spotify.com/v1/tracks/5IFCyWplye09HytIP80RCF,0.752
950.000,Bomb Intro / Pass That Dutch,0.0435,0.899,217200,0.645,1MaI6NwdrqnE3mRzOYTpoo,0.101,10.000,0.358,-11.621,0.000,0.271,110.895,,https://api.spotify.com/v1/tracks/1MaI6NwdrqnE3mRzOYTpoo,0.348
951.000,Ain't It Funny - Murder Remix,0.384,0.783,229800,0.758,1yeLSqz8u8ip9NnzjGs7lQ,0,10.000,0.0938,-2.663,0.000,0.151,89.434,,https://api.spotify.com/v1/tracks/1yeLSqz8u8ip9NnzjGs7lQ,0.78
952.000,Mesmerize,0.0554,0.762,278720,0.641,2iclfHORMqpR3TxuhwVRhD,0,1.000,0.454,-6.784,1.000,0.209,90.089,,https://api.spotify.com/v1/tracks/2iclfHORMqpR3TxuhwVRhD,0.368
953.000,21 Questions,0.349,0.646,224440,0.813,70FCugJxa7XW04Np6iYJdI,9.37E-05,6.000,0.0427,-3.846,0.000,0.299,92.729,,https://api.spotify.com/v1/tracks/70FCugJxa7XW04Np6iYJdI,0.895
954.000,Sunshine - Explicit Album Version,0.0231,0.816,222480,0.384,22irp40MtAAatGBNsWE3du,0,7.000,0.284,-9.922,1.000,0.0852,93.958,,https://api.spotify.com/v1/tracks/22irp40MtAAatGBNsWE3du,0.836
955.000,Foolish,0.337,0.665,227387,0.696,2FbD2sqUmAdjqqCBp0mn2g,0,0.000,0.106,-5.763,1.000,0.0521,90.116,,https://api.spotify.com/v1/tracks/2FbD2sqUmAdjqqCBp0mn2g,0.711
956.000,Ghetto Supastar (That Is What You Are),0.0392,0.806,265867,0.635,3ZI94oaQBva1OK6DmpIGG7,1.01E-06,1.000,0.189,-8.842,0.000,0.248,99.99,,https://api.spotify.com/v1/tracks/3ZI94oaQBva1OK6DmpIGG7,0.565
957.000,Overnight Celebrity,0.182,0.828,233360,0.792,024Q1MI4uaYHF6j2Q2ZYgF,0,10.000,0.281,-5.435,0.000,0.179,134.199,,https://api.spotify.com/v1/tracks/024Q1MI4uaYHF6j2Q2ZYgF,0.777
958.000,Welcome To The Jungle,0.0326,0.445,273600,0.955,5NIPsWpDjJTFBoPxCUUeXp,0.284,8.000,0.317,-8.027,1.000,0.0856,123.343,,https://api.spotify.com/v1/tracks/5NIPsWpDjJTFBoPxCUUeXp,0.336
959.000,You Shook Me All Night Long,0.00287,0.532,210173,0.767,2SiXAy7TuUkycRVbbWDEpo,0.000513,7.000,0.39,-5.509,1.000,0.0574,127.361,,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,0.755
960.000,Pour Some Sugar On Me - Remastered 2017,0.00211,0.267,267307,0.953,0PdM2a6oIjqepoEfcJo0RO,0,1.000,0.283,-4.899,0.000,0.096,84.989,,https://api.spotify.com/v1/tracks/0PdM2a6oIjqepoEfcJo0RO,0.568
961.000,Another One Bites The Dust - Remastered 2011,0.115,0.951,214653,0.53,57JVGBtBLCfHw2muk5416J,0.179,5.000,0.17,-6.594,0.000,0.178,109.979,,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,0.699
962.000,Livin' On A Prayer,0.0665,0.52,250627,0.887,7qQnBfwXrw2tZNFG4Uf57N,0.000179,0.000,0.186,-3.296,1.000,0.0349,122.528,,https://api.spotify.com/v1/tracks/7qQnBfwXrw2tZNFG4Uf57N,0.793
963.000,Dancing With Myself,0.0157,0.51,359733,0.696,1BY1Vd2Bt6JPOhMvsIwtVv,0.000104,4.000,0.297,-10.83,1.000,0.0802,176.567,,https://api.spotify.com/v1/tracks/1BY1Vd2Bt6JPOhMvsIwtVv,0.905
964.000,Every Breath You Take - Remastered 2003,0.56,0.813,253887,0.46,2sXp9Qmvc7mRaDBjBgcGGi,0.0105,1.000,0.0724,-9.78,1.000,0.0346,117.387,,https://api.spotify.com/v1/tracks/2sXp9Qmvc7mRaDBjBgcGGi,0.729
965.000,Let's Dance - 1999 Remastered Version,0.00388,0.619,457133,0.703,0F0MA0ns8oXwGw66B2BSXm,0.205,10.000,0.163,-9.414,0.000,0.0525,115.043,,https://api.spotify.com/v1/tracks/0F0MA0ns8oXwGw66B2BSXm,0.709
966.000,Free Fallin',0.219,0.63,256000,0.449,5tVA6TkbaAH9QMITTQRrNv,0,5.000,0.0622,-13.243,1.000,0.0252,84.378,,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,0.623
967.000,With Or Without You - Remastered,0.000207,0.543,295516,0.432,4ha9ajL4Kz98uldAfuos6p,0.369,2.000,0.146,-11.832,1.000,0.0288,110.196,,https://api.spotify.com/v1/tracks/4ha9ajL4Kz98uldAfuos6p,0.107
968.000,Need You Tonight,0.0713,0.801,180518,0.723,5eU8qMd0TpaLqTGDZJaLDs,0.154,10.000,0.0675,-4.985,0.000,0.0689,109.03,,https://api.spotify.com/v1/tracks/5eU8qMd0TpaLqTGDZJaLDs,0.883
969.000,Any Way You Want It,0.000312,0.519,201867,0.934,2DyHhPyCZgZzNXn1IrtsTu,0.00457,7.000,0.137,-7.137,1.000,0.0471,138.162,,https://api.spotify.com/v1/tracks/2DyHhPyCZgZzNXn1IrtsTu,0.586
970.000,I Was Made For Lovin' You,0.213,0.768,271240,0.852,2ZSCy3P1QzpJySCWA6NRIU,7.45E-05,4.000,0.0723,-6.215,1.000,0.038,128.374,,https://api.spotify.com/v1/tracks/2ZSCy3P1QzpJySCWA6NRIU,0.867
971.000,Dude (Looks Like A Lady),0.417,0.537,265773,0.978,6gQUbFwwdYXlKdmqRoWKJe,1.56E-05,4.000,0.0374,-2.921,0.000,0.0442,126.343,,https://api.spotify.com/v1/tracks/6gQUbFwwdYXlKdmqRoWKJe,0.931
972.000,When Doves Cry,0.0102,0.729,352906,0.989,51H2y6YrNNXcy3dfc3qSbA,4.45E-05,9.000,0.443,-4.613,0.000,0.049,126.47,,https://api.spotify.com/v1/tracks/51H2y6YrNNXcy3dfc3qSbA,0.84
973.000,Born in the U.S.A.,0.000373,0.398,278680,0.952,0dOg1ySSI7NkpAe89Zo0b9,7.75E-05,4.000,0.1,-6.042,1.000,0.061,122.093,,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,0.584
974.000,Rock You Like A Hurricane,0.00853,0.482,252493,0.601,0XIvZ82aDF7JiSi3ZE320u,0.000187,7.000,0.249,-12.846,1.000,0.0486,125.619,,https://api.spotify.com/v1/tracks/0XIvZ82aDF7JiSi3ZE320u,0.774
975.000,Every Rose Has Its Thorn - Remastered 2003,0.16,0.533,260173,0.637,43GS3mtezoIFiuIZCLLiDY,1.12E-05,6.000,0.369,-5.571,1.000,0.0323,140.167,,https://api.spotify.com/v1/tracks/43GS3mtezoIFiuIZCLLiDY,0.292
976.000,"Girls, Girls, Girls",0.0296,0.6,270427,0.931,5xLyTbCFONUGUuG0LtUxjn,7.10E-05,7.000,0.392,-4.647,1.000,0.0734,140.123,,https://api.spotify.com/v1/tracks/5xLyTbCFONUGUuG0LtUxjn,0.542
977.000,Here I Go Again 87 - 2007 Remastered Version,0.207,0.39,270160,0.898,3rdxvEfBp86WNcRDLaFEk9,6.64E-05,7.000,0.217,-4.089,1.000,0.045,90.703,,https://api.spotify.com/v1/tracks/3rdxvEfBp86WNcRDLaFEk9,0.204
978.000,Walk This Way,0.00841,0.767,310960,0.651,4lRdpZYTwaPpuKpquO6bo3,3.86E-05,6.000,0.0609,-10.186,0.000,0.0501,105.592,,https://api.spotify.com/v1/tracks/4lRdpZYTwaPpuKpquO6bo3,0.946
979.000,Sweet Child O' Mine,0.141,0.449,356400,0.901,4MhTFsyqIJnjsOweVcU8ug,0.0675,6.000,0.128,-7.711,1.000,0.0526,125.148,,https://api.spotify.com/v1/tracks/4MhTFsyqIJnjsOweVcU8ug,0.696
980.000,We're Not Gonna Take It,0.0127,0.502,219667,0.924,5RHG4SQ6iJ1qQJmt3EFJCX,0,4.000,0.162,-6.299,1.000,0.0503,149.186,,https://api.spotify.com/v1/tracks/5RHG4SQ6iJ1qQJmt3EFJCX,0.922
981.000,Poison,0.0515,0.3,269600,0.894,1iQpStZpzBb5TOuTDKJKdj,0.000333,2.000,0.125,-7.786,0.000,0.109,118.631,,https://api.spotify.com/v1/tracks/1iQpStZpzBb5TOuTDKJKdj,0.268
982.000,I Hate Myself for Loving You,0.0846,0.611,246800,0.883,2HXixVqzzm9rEUIMAWzshl,1.20E-06,9.000,0.192,-11.225,1.000,0.0539,117.928,,https://api.spotify.com/v1/tracks/2HXixVqzzm9rEUIMAWzshl,0.604
983.000,Unskinny Bop,0.0657,0.574,228067,0.93,1Z6lKdYhwp8WYoBqGCKxlM,7.78E-06,1.000,0.108,-2.949,1.000,0.0413,92.303,,https://api.spotify.com/v1/tracks/1Z6lKdYhwp8WYoBqGCKxlM,0.69
984.000,Barracuda,0.015,0.547,261933,0.691,4KfSdst7rW39C0sfhArdrz,0.105,4.000,0.144,-13.553,0.000,0.0369,137.148,,https://api.spotify.com/v1/tracks/4KfSdst7rW39C0sfhArdrz,0.667
985.000,I Ran,0.000466,0.525,220307,0.858,1kDWbI0qgA2a11idtF2xNx,0.878,9.000,0.166,-4.927,0.000,0.0345,145.492,,https://api.spotify.com/v1/tracks/1kDWbI0qgA2a11idtF2xNx,0.669
986.000,Once In A Lifetime - 2005 Remastered Version,0.181,0.644,259907,0.919,38Ngied9rBORlAbLYNCl4k,0.134,2.000,0.622,-6.289,1.000,0.0561,117.459,,https://api.spotify.com/v1/tracks/38Ngied9rBORlAbLYNCl4k,0.871
987.000,Personal Jesus - Original Seven Inch Version,0.0112,0.637,224907,0.682,1xShPgQbOUa98avWJQFDBY,0.0234,11.000,0.0473,-11.625,1.000,0.0366,129.983,,https://api.spotify.com/v1/tracks/1xShPgQbOUa98avWJQFDBY,0.714
988.000,Desire,0.000212,0.49,179360,0.827,4D01oA1mGouaAT7fubvKRT,0.00406,8.000,0.112,-9.481,1.000,0.0482,108.577,,https://api.spotify.com/v1/tracks/4D01oA1mGouaAT7fubvKRT,0.626
989.000,How Soon Is Now? - 2011 Remastered Version,0.000854,0.398,408173,0.93,1YrnDTqvcnUKxAIeXyaEmU,0.121,11.000,0.0874,-6.76,1.000,0.0615,190.818,,https://api.spotify.com/v1/tracks/1YrnDTqvcnUKxAIeXyaEmU,0.725
990.000,Just Like Heaven - 2006 Remastered Version,0.0524,0.442,212013,0.935,1KSkVwl54ghzE1jSbsVNBr,0.000307,9.000,0.188,-6.903,1.000,0.0424,151.448,,https://api.spotify.com/v1/tracks/1KSkVwl54ghzE1jSbsVNBr,0.514
991.000,Bad Medicine,0.048,0.555,316707,0.973,72hcFp4tYkd3dbNA9dZ3Pv,0,9.000,0.0853,-3.804,1.000,0.035,118.642,,https://api.spotify.com/v1/tracks/72hcFp4tYkd3dbNA9dZ3Pv,0.805
992.000,Where The Streets Have No Name - Remastered,0.0113,0.492,336613,0.709,7h1YqA5MZrRxmkUFpukRcp,0.00564,2.000,0.153,-9.66,1.000,0.0359,125.799,,https://api.spotify.com/v1/tracks/7h1YqA5MZrRxmkUFpukRcp,0.264
993.000,Panama - 2015 Remastered Version,0.00124,0.527,210227,0.978,05RgAMGypEvqhNs5hPCbMS,4.75E-05,8.000,0.0744,-5.436,1.000,0.109,141.169,,https://api.spotify.com/v1/tracks/05RgAMGypEvqhNs5hPCbMS,0.463
994.000,Stand - Remastered,0.435,0.65,192960,0.732,5xQS3BaNZDrltmswg7B8YD,0,4.000,0.093,-10.042,1.000,0.0289,109.292,,https://api.spotify.com/v1/tracks/5xQS3BaNZDrltmswg7B8YD,0.919
995.000,Jane Says,0.0387,0.426,286987,0.65,7c1Dar0pIAW7w5TzaGjt9t,3.76E-06,7.000,0.126,-7.747,1.000,0.0332,82.184,,https://api.spotify.com/v1/tracks/7c1Dar0pIAW7w5TzaGjt9t,0.493
996.000,Hungry Like The Wolf - 2009 Remastered Version,0.0433,0.691,220627,0.812,39lSeqnyjZJejRuaREfyLL,1.16E-06,0.000,0.299,-7.772,1.000,0.0558,127.568,,https://api.spotify.com/v1/tracks/39lSeqnyjZJejRuaREfyLL,0.685
997.000,18 And Life,0.000384,0.457,231280,0.794,1HlGblweLq0eAwnb0NY1EQ,7.26E-05,1.000,0.131,-6.624,0.000,0.0298,90.439,,https://api.spotify.com/v1/tracks/1HlGblweLq0eAwnb0NY1EQ,0.354
998.000,The Safety Dance,0.0252,0.524,164867,0.881,5O4NFbDqJ8SOfbjnIhdPDt,0,5.000,0.101,-4.479,1.000,0.0468,101.677,,https://api.spotify.com/v1/tracks/5O4NFbDqJ8SOfbjnIhdPDt,0.62
999.000,West End Girls - 2001 Remastered Version,0.0114,0.648,245360,0.947,7FlwylpJSe3ea6m1IrkizS,0.0567,4.000,0.105,-6.617,0.000,0.0369,113.255,,https://api.spotify.com/v1/tracks/7FlwylpJSe3ea6m1IrkizS,0.602
1000.000,Eye of the Tiger,0.158,0.823,245533,0.563,64F1ojnPPiJiFZtYQtHB7r,0.00033,0.000,0.0861,-10.134,0.000,0.0318,108.86,,https://api.spotify.com/v1/tracks/64F1ojnPPiJiFZtYQtHB7r,0.563
1001.000,You Spin Me Round (Like a Record),0.0308,0.567,199667,0.943,7uHO4AmKtyGa5v5fsElGoC,0.0966,6.000,0.544,-7.992,0.000,0.0387,128.207,,https://api.spotify.com/v1/tracks/7uHO4AmKtyGa5v5fsElGoC,0.965
1002.000,Shout,0.174,0.511,393667,0.942,2gQaQUhDCNGfBVXTvxAmXQ,1.87E-05,0.000,0.139,-10.407,1.000,0.0429,97.909,,https://api.spotify.com/v1/tracks/2gQaQUhDCNGfBVXTvxAmXQ,0.498
1003.000,Dr Feelgood,0.000766,0.536,282560,0.959,3xGUsy7FZIOibMKrQGFnRH,0.0533,2.000,0.22,-5.126,1.000,0.076,111.012,,https://api.spotify.com/v1/tracks/3xGUsy7FZIOibMKrQGFnRH,0.39
1004.000,One (Remastered),0.00112,0.444,447440,0.703,10HlI5OL8VIdMh2CaymhbD,0.0761,7.000,0.127,-9.443,1.000,0.0641,106.228,,https://api.spotify.com/v1/tracks/10HlI5OL8VIdMh2CaymhbD,0.419
1005.000,Money For Nothing,0.0491,0.667,506400,0.655,4yqtwO7MQIIXqoiRBPHAgR,0.000894,2.000,0.0641,-9.339,0.000,0.0367,134.212,,https://api.spotify.com/v1/tracks/4yqtwO7MQIIXqoiRBPHAgR,0.657
1006.000,Jessie's Girl,0.113,0.704,195933,0.77,6EUumCXY2GwkIKcuVGfJyM,0,2.000,0.101,-8.843,1.000,0.0526,131.57,,https://api.spotify.com/v1/tracks/6EUumCXY2GwkIKcuVGfJyM,0.839
1007.000,Come On Eileen,0.648,0.45,287307,0.658,0EMmVUYs9ZZRHtlADB88uz,3.14E-06,2.000,0.264,-7.064,1.000,0.0472,106.799,,https://api.spotify.com/v1/tracks/0EMmVUYs9ZZRHtlADB88uz,0.781
1008.000,Fight For Your Right,0.129,0.673,207400,0.72,5NLuC70kZQv8q34QyQa1DP,0.0133,8.000,0.0813,-10.411,1.000,0.0376,133.62,,https://api.spotify.com/v1/tracks/5NLuC70kZQv8q34QyQa1DP,0.6
1009.000,Love Will Tear Us Apart - 2010 Remastered Version,0.000989,0.525,204621,0.902,1r8oPEXqnhUVgkUkJNqEuF,0.691,2.000,0.137,-8.662,1.000,0.0368,146.83,,https://api.spotify.com/v1/tracks/1r8oPEXqnhUVgkUkJNqEuF,0.907
1010.000,Runaway,0.00482,0.476,230667,0.897,0X1sqQ652p1sceKM2nJlIJ,2.38E-05,9.000,0.152,-4.237,0.000,0.0627,152.497,,https://api.spotify.com/v1/tracks/0X1sqQ652p1sceKM2nJlIJ,0.667
1011.000,Faith - Remastered,0.0094,0.887,193200,0.48,0HEmnAUT8PHznIAAmVXqFJ,3.58E-05,11.000,0.0662,-11.994,1.000,0.117,95.846,,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,0.607
1012.000,Working for the Weekend,0.027,0.526,220707,0.924,0sgDEFq9oeC8ueOK0mR5IA,0.000728,7.000,0.598,-5.591,1.000,0.0391,147.28,,https://api.spotify.com/v1/tracks/0sgDEFq9oeC8ueOK0mR5IA,0.793
1013.000,Everybody Wants To Rule The World,0.372,0.638,251489,0.8,4RvWPyQ5RL0ao9LPZeSouE,0.00553,7.000,0.113,-12.077,1.000,0.0572,112.055,,https://api.spotify.com/v1/tracks/4RvWPyQ5RL0ao9LPZeSouE,0.569
1014.000,Relax,0.334,0.676,236800,0.7,5VB2p0S9jlSXEUNT5wckIQ,1.40E-05,11.000,0.0462,-13.397,0.000,0.0391,114.932,,https://api.spotify.com/v1/tracks/5VB2p0S9jlSXEUNT5wckIQ,0.692
1015.000,Blue Monday - 2016 Remastered Version,0.000726,0.793,450800,0.703,1RSy7B2vfPi84N80QJ6frX,0.88,0.000,0.075,-9.548,1.000,0.0581,130.27,,https://api.spotify.com/v1/tracks/1RSy7B2vfPi84N80QJ6frX,0.856
1016.000,Don't You (Forget About Me),0.168,0.66,263040,0.816,4aWn4NHlELpOehxsBaQeoe,0.0181,2.000,0.0608,-6.61,1.000,0.0299,111.346,,https://api.spotify.com/v1/tracks/4aWn4NHlELpOehxsBaQeoe,0.678
1017.000,Don't Stop Believin',0.25,0.491,248907,0.802,77NNZQSqzLNqh2A9JhLRkg,0,4.000,0.387,-7.106,1.000,0.0392,119.25,,https://api.spotify.com/v1/tracks/77NNZQSqzLNqh2A9JhLRkg,0.472
1018.000,The Boys Of Summer,0.546,0.522,288733,0.559,4gvea7UlDkAvsJBPZAd4oB,0.00565,6.000,0.188,-13.641,1.000,0.0387,176.894,,https://api.spotify.com/v1/tracks/4gvea7UlDkAvsJBPZAd4oB,0.908
1019.000,Addicted To Love,0.361,0.702,363640,0.59,5izGeTxueiFX1UPFGohY9w,3.91E-06,2.000,0.0512,-12.76,1.000,0.0302,111.57,,https://api.spotify.com/v1/tracks/5izGeTxueiFX1UPFGohY9w,0.973
