,track,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence
614,Tattoo,0.431,0.5660000000000001,233466,0.7659999999999999,3Ui2jdyxbZQrZohfM0NOgG,0.0,2,0.10099999999999999,-5.0360000000000005,1,0.0399,168.005,4,https://api.spotify.com/v1/tracks/3Ui2jdyxbZQrZohfM0NOgG,0.547
615,Like You'll Never See Me Again,0.16399999999999998,0.5479999999999999,315360,0.6579999999999999,0NWJPV3utX0J4tfwzyotNB,0.000132,7,0.109,-8.062999999999999,1,0.0314,127.89200000000001,4,https://api.spotify.com/v1/tracks/0NWJPV3utX0J4tfwzyotNB,0.276
616,Suffocate - Superclean,0.64,0.45799999999999996,220053,0.445,3nJjIYchBNkYm7B8XfJf5N,0.0,9,0.11800000000000001,-8.391,0,0.361,82.82,5,https://api.spotify.com/v1/tracks/3nJjIYchBNkYm7B8XfJf5N,0.447
617,I'll Take You There,0.09699999999999999,0.8440000000000001,196826,0.597,5YLnfy7R2kueN0BRPkjiEG,0.0,0,0.0777,-8.618,1,0.0482,101.67399999999999,4,https://api.spotify.com/v1/tracks/5YLnfy7R2kueN0BRPkjiEG,0.795
618,Crying Out For Me - Radio Edit,0.203,0.546,261560,0.7140000000000001,4FyKC8jzFgZ1CoJ9xMto2O,0.0,1,0.353,-6.869,1,0.0802,130.244,4,https://api.spotify.com/v1/tracks/4FyKC8jzFgZ1CoJ9xMto2O,0.528
619,Nude,0.833,0.537,255386,0.342,5k7VKj1Xwy5DjO4B0PdAOb,0.6,4,0.0856,-9.785,1,0.0338,128.33100000000002,3,https://api.spotify.com/v1/tracks/5k7VKj1Xwy5DjO4B0PdAOb,0.156
620,Shadow Of The Day,0.00479,0.534,290360,0.39299999999999996,0OYcEfskah1egYHjYRvbg1,0.0107,11,0.107,-7.813,1,0.0292,110.007,4,https://api.spotify.com/v1/tracks/0OYcEfskah1egYHjYRvbg1,0.0641
621,Clumsy,0.196,0.728,240426,0.5820000000000001,50xeLNGKmskmYUSINhqvfa,0.0006320000000000001,2,0.304,-4.141,1,0.158,184.045,4,https://api.spotify.com/v1/tracks/50xeLNGKmskmYUSINhqvfa,0.41700000000000004
622,Sweetest Girl (Dollar Bill),0.0772,0.733,241133,0.7440000000000001,4liGjmhCupa7RP9JaQELYx,0.0,1,0.341,-3.51,1,0.0553,92.515,4,https://api.spotify.com/v1/tracks/4liGjmhCupa7RP9JaQELYx,0.529
623,Big Girls Don't Cry (Personal),0.239,0.7120000000000001,268120,0.647,3Q4WeJmzxuDpzMu9QjQqbM,0.0,7,0.0955,-4.277,1,0.0336,113.116,4,https://api.spotify.com/v1/tracks/3Q4WeJmzxuDpzMu9QjQqbM,0.292
624,Just Fine,0.0334,0.924,242133,0.7709999999999999,33vzOPcd9FRirYGlCu32x4,0.00011,11,0.11900000000000001,-3.552,0,0.0561,123.01799999999999,4,https://api.spotify.com/v1/tracks/33vzOPcd9FRirYGlCu32x4,0.627
625,Can't Help But Wait,0.358,0.6990000000000001,206413,0.6990000000000001,5k3VjTwIsOjQ2woGz3Yx71,0.0,8,0.0912,-5.564,0,0.0737,94.977,4,https://api.spotify.com/v1/tracks/5k3VjTwIsOjQ2woGz3Yx71,0.611
626,Hate That I Love You,0.32299999999999995,0.637,218946,0.73,7iu0WYLdo4yksKf3seaxzI,0.0,5,0.0981,-5.38,0,0.0874,93.867,4,https://api.spotify.com/v1/tracks/7iu0WYLdo4yksKf3seaxzI,0.732
627,Into the Night (feat. Chad Kroeger),0.0137,0.595,222440,0.8440000000000001,5Hv1QAbRWrUSUHaT0CmnMS,0.0,7,0.23399999999999999,-4.678,1,0.0331,127.98100000000001,4,https://api.spotify.com/v1/tracks/5Hv1QAbRWrUSUHaT0CmnMS,0.603
628,"Ready, Set, Don't Go",0.35,0.47700000000000004,228453,0.72,4SSUj4OC7giqpMNCqSQSCf,0.0,2,0.158,-5.341,1,0.0379,76.91,4,https://api.spotify.com/v1/tracks/4SSUj4OC7giqpMNCqSQSCf,0.424
629,Crank That (Soulja Boy),0.511,0.732,221933,0.7240000000000001,66TRwr5uJwPt15mfFkzhbi,0.0,0,0.0491,-2.104,1,0.10099999999999999,140.13,4,https://api.spotify.com/v1/tracks/66TRwr5uJwPt15mfFkzhbi,0.8079999999999999
630,Cyclone,0.0102,0.6409999999999999,222026,0.72,27mhCGdAA8gM7b33KIiB3k,0.0,11,0.154,-4.3260000000000005,1,0.0552,77.969,4,https://api.spotify.com/v1/tracks/27mhCGdAA8gM7b33KIiB3k,0.578
631,The Way I Are,0.18899999999999997,0.7340000000000001,179120,0.8079999999999999,2bLqfJjuC5syrsgDsZfGmn,0.6990000000000001,3,0.315,-6.4479999999999995,0,0.106,114.764,4,https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn,0.805
632,Misery Business,0.0027199999999999998,0.517,211520,0.9059999999999999,6SpLc7EXZIPpy0sVko0aoU,9.26e-06,1,0.113,-3.677,1,0.0735,172.977,4,https://api.spotify.com/v1/tracks/6SpLc7EXZIPpy0sVko0aoU,0.731
633,Who Knew,0.0055899999999999995,0.691,208493,0.7490000000000001,7FpoD2ZlcBSj05rEHSZoiB,0.0,9,0.0762,-4.567,1,0.0274,140.014,4,https://api.spotify.com/v1/tracks/7FpoD2ZlcBSj05rEHSZoiB,0.473
634,How Far We've Come,0.004520000000000001,0.5660000000000001,212253,0.9059999999999999,0gbLfFlEyVHiKzlZIb0gce,0.0,0,0.21,-5.092,1,0.0642,83.0,4,https://api.spotify.com/v1/tracks/0gbLfFlEyVHiKzlZIb0gce,0.787
635,I Don't Wanna Be In Love (Dance Floor Anthem),0.0226,0.64,244000,0.884,6BLLQndvA0rLbLcIZmuuEJ,0.0,6,0.187,-2.609,1,0.0428,124.96799999999999,4,https://api.spotify.com/v1/tracks/6BLLQndvA0rLbLcIZmuuEJ,0.573
636,Stronger,0.00728,0.625,311866,0.726,6C7RJEIUDqKkJRZVWdkfkH,0.0,10,0.318,-7.731,0,0.155,103.98,4,https://api.spotify.com/v1/tracks/6C7RJEIUDqKkJRZVWdkfkH,0.483
637,Until The End Of Time (with Beyoncé),0.272,0.56,322093,0.37200000000000005,2wZTnl0pPFr3HBcyXfOaVJ,0.0,2,0.196,-6.58,1,0.0446,119.189,4,https://api.spotify.com/v1/tracks/2wZTnl0pPFr3HBcyXfOaVJ,0.473
638,Hey There Delilah,0.872,0.657,232533,0.29100000000000004,4RCWB3V8V0dignt99LZ8vH,0.0,2,0.114,-10.572000000000001,1,0.0293,103.973,4,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,0.298
639,Let It Go,0.818,0.546,260533,0.311,13HVjjWUZFaWilh2QUJKsP,1.65e-05,1,0.107,-10.395999999999999,1,0.0288,147.464,4,https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP,0.24600000000000002
640,Umbrella,0.00864,0.583,275986,0.8290000000000001,49FYlytm3dAAraYgpoJZux,0.0,1,0.0426,-4.603,1,0.134,174.028,4,https://api.spotify.com/v1/tracks/49FYlytm3dAAraYgpoJZux,0.575
641,Before He Cheats,0.271,0.519,199946,0.7490000000000001,0ZUo4YjG4saFnEJhdWp9Bt,0.0,6,0.11900000000000001,-3.318,0,0.0405,147.905,4,https://api.spotify.com/v1/tracks/0ZUo4YjG4saFnEJhdWp9Bt,0.29
642,Buy U a Drank (Shawty Snappin'),0.0108,0.451,227960,0.55,2aIdVb8v9KTpEZnftkz2mD,0.0,1,0.0737,-8.137,1,0.262,80.001,4,https://api.spotify.com/v1/tracks/2aIdVb8v9KTpEZnftkz2mD,0.594
643,Wait for You,0.25,0.764,261320,0.48700000000000004,0U969xYNlAyfzi8P1TaO7u,0.0,0,0.184,-6.734,1,0.0281,116.027,4,https://api.spotify.com/v1/tracks/0U969xYNlAyfzi8P1TaO7u,0.35200000000000004
644,The Great Escape,0.0016600000000000002,0.423,206520,0.94,6GIrIt2M39wEGwjCQjGChX,0.0,1,0.17800000000000002,-4.012,0,0.0635,149.934,4,https://api.spotify.com/v1/tracks/6GIrIt2M39wEGwjCQjGChX,0.505
645,Bartender,0.0611,0.675,238800,0.39399999999999996,5kxddRG1RZaZROadk7iC4D,0.0,8,0.214,-8.539,1,0.133,104.98700000000001,4,https://api.spotify.com/v1/tracks/5kxddRG1RZaZROadk7iC4D,0.405
646,Beautiful Girls,0.15,0.762,225373,0.6609999999999999,1hGy2eLcmC8eKx7qr1tOqx,0.0,1,0.256,-6.075,0,0.0687,130.009,4,https://api.spotify.com/v1/tracks/1hGy2eLcmC8eKx7qr1tOqx,0.769
647,Buy U a Drank (Shawty Snappin'),0.0108,0.451,227960,0.55,2aIdVb8v9KTpEZnftkz2mD,0.0,1,0.0737,-8.137,1,0.262,80.001,4,https://api.spotify.com/v1/tracks/2aIdVb8v9KTpEZnftkz2mD,0.594
648,Thnks fr th Mmrs,0.00539,0.45899999999999996,203506,0.884,3Zwu2K0Qa5sT6teCCHPShP,0.0,10,0.107,-5.005,0,0.0644,154.868,4,https://api.spotify.com/v1/tracks/3Zwu2K0Qa5sT6teCCHPShP,0.615
649,Make Me Better,0.29100000000000004,0.605,253573,0.614,0YkJU6TjjwzsVXUPRIO0DB,0.0,11,0.209,-6.745,1,0.0967,86.491,4,https://api.spotify.com/v1/tracks/0YkJU6TjjwzsVXUPRIO0DB,0.573
650,Makes Me Wonder,0.0054600000000000004,0.8059999999999999,211080,0.867,1lHXlGlve5Zx8tXLhyjDwM,0.00020099999999999998,4,0.0568,-2.425,0,0.0357,113.993,4,https://api.spotify.com/v1/tracks/1lHXlGlve5Zx8tXLhyjDwM,0.895
651,Party Like A Rock Star,0.00556,0.617,253000,0.6890000000000001,5kGCh49aqeRMkEOhQ9mcrW,0.0,7,0.451,-4.988,1,0.0412,145.053,4,https://api.spotify.com/v1/tracks/5kGCh49aqeRMkEOhQ9mcrW,0.642
652,The Sweet Escape,0.218,0.755,246466,0.765,66ZcOcouenzZEnzTJvoFmH,0.0,1,0.162,-3.475,1,0.0356,119.954,4,https://api.spotify.com/v1/tracks/66ZcOcouenzZEnzTJvoFmH,0.737
653,Sexy Lady,0.22699999999999998,0.774,234840,0.552,2ovm5VZJ36s3HKF8nkcIZI,0.0,8,0.20600000000000002,-6.053999999999999,1,0.0503,127.176,4,https://api.spotify.com/v1/tracks/2ovm5VZJ36s3HKF8nkcIZI,0.503
654,What I've Done,0.0141,0.623,205613,0.93,18lR4BzEs7e3qzc0KVkTpU,1.64e-06,5,0.138,-5.285,1,0.0324,120.119,4,https://api.spotify.com/v1/tracks/18lR4BzEs7e3qzc0KVkTpU,0.287
655,When I See U,0.457,0.569,217346,0.596,4iuNZTcvT9diFySSzVsnVS,8.99e-05,8,0.205,-6.486000000000001,1,0.171,93.134,4,https://api.spotify.com/v1/tracks/4iuNZTcvT9diFySSzVsnVS,0.757
656,Get It Shawty - Main,0.133,0.825,208500,0.909,2a03afRiyAbNAleOByVju4,0.0,5,0.0508,-4.0089999999999995,0,0.267,128.003,4,https://api.spotify.com/v1/tracks/2a03afRiyAbNAleOByVju4,0.625
657,Bad Girlfriend,0.00298,0.504,205626,0.9570000000000001,5m7on0zpnmeAXy72ANrmfU,0.0,0,0.187,-2.657,1,0.0529,135.013,4,https://api.spotify.com/v1/tracks/5m7on0zpnmeAXy72ANrmfU,0.6759999999999999
658,U + Ur Hand,0.00125,0.706,214386,0.889,6cSQSGa2tFufkTdlKs2TKN,0.0,0,0.033,-3.6919999999999997,1,0.0556,141.025,4,https://api.spotify.com/v1/tracks/6cSQSGa2tFufkTdlKs2TKN,0.882
659,Lost In This Moment,0.32,0.599,210842,0.574,6WacAQkSA7QkEPnxse7WWw,0.0,11,0.226,-7.3629999999999995,1,0.0434,147.751,4,https://api.spotify.com/v1/tracks/6WacAQkSA7QkEPnxse7WWw,0.677
660,Glamorous,0.32,0.81,246573,0.748,4KTtYhxFtFL7mBwnjkKfLm,0.0,0,0.0951,-6.4639999999999995,1,0.21100000000000002,130.983,4,https://api.spotify.com/v1/tracks/4KTtYhxFtFL7mBwnjkKfLm,0.669
661,"Pop, Lock & Drop It",0.0007559999999999999,0.745,263240,0.568,6vs9xToxh23nXF8sucqnfP,0.0,0,0.159,-8.332,1,0.16399999999999998,144.14,4,https://api.spotify.com/v1/tracks/6vs9xToxh23nXF8sucqnfP,0.493
662,This Is Why I'm Hot,0.27699999999999997,0.621,253706,0.6,0AA6zq5ArZ1sSH7VIMi4NK,0.0,8,0.495,-6.349,1,0.5760000000000001,80.021,4,https://api.spotify.com/v1/tracks/0AA6zq5ArZ1sSH7VIMi4NK,0.485
663,Cupid's Chokehold / Breakfast In America,0.237,0.72,243773,0.7440000000000001,2Lhdl74nwwVGOE2Gv35QuK,0.0,1,0.255,-6.938,0,0.12,78.953,4,https://api.spotify.com/v1/tracks/2Lhdl74nwwVGOE2Gv35QuK,0.619
664,If Everyone Cared,0.000273,0.522,215106,0.8740000000000001,44w63XqGr3sATAzOnOySgF,0.00579,6,0.261,-4.3919999999999995,0,0.0362,132.018,4,https://api.spotify.com/v1/tracks/44w63XqGr3sATAzOnOySgF,0.196
665,It's Not Over,0.0525,0.423,214831,0.912,0wIhWLNLIOmzQ89B3rtTd3,0.0,10,0.245,-3.2319999999999998,0,0.0615,145.942,4,https://api.spotify.com/v1/tracks/0wIhWLNLIOmzQ89B3rtTd3,0.33799999999999997
666,The Way I Live - Main Explicit,0.0176,0.8759999999999999,324906,0.44799999999999995,68Zq7PMcPIQE8ol1x3gAqw,0.0,0,0.0862,-8.302999999999999,1,0.267,90.01899999999999,4,https://api.spotify.com/v1/tracks/68Zq7PMcPIQE8ol1x3gAqw,0.72
667,Face Down,0.000665,0.545,192000,0.932,4wzjNqjKAKDU82e8uMhzmr,0.0,7,0.127,-2.189,0,0.0399,92.956,4,https://api.spotify.com/v1/tracks/4wzjNqjKAKDU82e8uMhzmr,0.465
668,Say It Right - Main,0.0488,0.871,223080,0.873,5AtFypwxB2ShXSxNj12dEd,0.0007469999999999999,1,0.0532,-6.234,1,0.13,116.945,4,https://api.spotify.com/v1/tracks/5AtFypwxB2ShXSxNj12dEd,0.813
669,What Goes Around.../...Comes Around (Interlude),0.131,0.685,448533,0.723,4ZrEjG3Vef85NTve8ptC9Q,0.000935,7,0.5920000000000001,-4.791,1,0.17600000000000002,75.995,4,https://api.spotify.com/v1/tracks/4ZrEjG3Vef85NTve8ptC9Q,0.385
670,How to Save a Life,0.26899999999999996,0.64,262533,0.743,5fVZC9GiM4e8vu99W0Xf6J,0.0,10,0.10099999999999999,-4.08,1,0.0379,122.035,4,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,0.361
671,Lost Without U,0.226,0.664,254146,0.35100000000000003,4V2F0DZrAXOWq9hkwMMG3x,2.38e-06,0,0.106,-12.136,1,0.11800000000000001,113.204,5,https://api.spotify.com/v1/tracks/4V2F0DZrAXOWq9hkwMMG3x,0.816
672,Irreplaceable,0.0293,0.447,227853,0.6940000000000001,6RX5iL93VZ5fKmyvNXvF1r,5.46e-06,7,0.16699999999999998,-4.637,0,0.382,175.868,4,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,0.509
673,Throw Some D's,0.0408,0.698,263920,0.863,6SmPPtaMnfxgz5duA6t9Cu,0.0,11,0.0758,-5.292000000000001,1,0.489,160.894,4,https://api.spotify.com/v1/tracks/6SmPPtaMnfxgz5duA6t9Cu,0.414
674,Ice Box,0.18899999999999997,0.775,256426,0.731,5qhlC4Rzals34zxovrPzKp,0.0,8,0.129,-5.446000000000001,1,0.134,131.105,4,https://api.spotify.com/v1/tracks/5qhlC4Rzals34zxovrPzKp,0.821
675,Keep Holding On,0.0337,0.289,239906,0.787,04veGRiEXe2O7UQy71Bkfm,0.0,7,0.15,-2.362,1,0.0341,161.032,3,https://api.spotify.com/v1/tracks/04veGRiEXe2O7UQy71Bkfm,0.139
676,I Wanna Love You,0.0442,0.866,247066,0.46,4xAk8Lw82G3YoVSOdVAsBx,0.0,0,0.32299999999999995,-9.252,1,0.0423,99.98,4,https://api.spotify.com/v1/tracks/4xAk8Lw82G3YoVSOdVAsBx,0.29
677,Smack That,0.292,0.937,212360,0.738,2kQuhkFX7uSVepCD3h29g5,0.0,5,0.106,-5.301,0,0.0478,118.994,4,https://api.spotify.com/v1/tracks/2kQuhkFX7uSVepCD3h29g5,0.9109999999999999
678,We Fly High,0.0847,0.685,236080,0.8,5rXkgeY6rpcHcsolCpXZHR,0.0,1,0.092,-6.564,1,0.298,120.226,5,https://api.spotify.com/v1/tracks/5rXkgeY6rpcHcsolCpXZHR,0.483
679,Chasing Cars,0.209,0.563,267933,0.5920000000000001,11bD1JtSjlIgKgZG2134DZ,5.08e-05,9,0.132,-4.571000000000001,1,0.0276,104.016,4,https://api.spotify.com/v1/tracks/11bD1JtSjlIgKgZG2134DZ,0.136
680,Fergalicious,0.0568,0.904,292373,0.598,1D066zixBwqFYqBhKgdPzp,0.0,8,0.111,-7.651,0,0.337,129.055,4,https://api.spotify.com/v1/tracks/1D066zixBwqFYqBhKgdPzp,0.785
681,Here (In Your Arms),0.213,0.706,240546,0.621,4z1gmF4S1YsTj1pxiU47Qx,0.0020800000000000003,5,0.253,-6.797000000000001,1,0.0386,126.02799999999999,4,https://api.spotify.com/v1/tracks/4z1gmF4S1YsTj1pxiU47Qx,0.785
682,Welcome to the Black Parade,0.00028900000000000003,0.217,311106,0.905,5wQnmLuC1W7ATsArWACrgW,0.00011,2,0.222,-4.103,1,0.0752,96.95,4,https://api.spotify.com/v1/tracks/5wQnmLuC1W7ATsArWACrgW,0.23600000000000002
683,It Ends Tonight,0.00275,0.335,244826,0.6759999999999999,1FMHNVeJ9s1x1l1WlaRs2I,0.0,0,0.141,-4.68,1,0.0301,175.845,4,https://api.spotify.com/v1/tracks/1FMHNVeJ9s1x1l1WlaRs2I,0.341
684,Walk Away (Remember Me) (feat. The DEY),0.192,0.672,238160,0.585,0Sc9UwBpChiRKRF8DKvWKZ,0.0,0,0.156,-5.797000000000001,1,0.0582,77.998,4,https://api.spotify.com/v1/tracks/0Sc9UwBpChiRKRF8DKvWKZ,0.8340000000000001
685,Lips Of An Angel,0.0328,0.47600000000000003,261853,0.769,40LQiUUUKXVGyNs09lHVjW,0.0,2,0.19699999999999998,-5.343999999999999,1,0.0332,129.05100000000002,4,https://api.spotify.com/v1/tracks/40LQiUUUKXVGyNs09lHVjW,0.287
686,Suddenly I See,0.225,0.5870000000000001,201706,0.767,5p9XWUdvbUzmPCukOmwoU3,0.0,0,0.11199999999999999,-5.712999999999999,1,0.0449,100.38,4,https://api.spotify.com/v1/tracks/5p9XWUdvbUzmPCukOmwoU3,0.664
687,Far Away,0.000696,0.518,238173,0.797,0ADZ5dmXhlfzjMw6lefoPl,0.0,6,0.107,-5.153,1,0.0309,132.915,4,https://api.spotify.com/v1/tracks/0ADZ5dmXhlfzjMw6lefoPl,0.293
688,Money Maker,0.177,0.5710000000000001,230613,0.613,2JpUkUR0OsOlUUfm6iS8ic,0.0,1,0.21600000000000003,-6.836,1,0.252,83.31700000000001,4,https://api.spotify.com/v1/tracks/2JpUkUR0OsOlUUfm6iS8ic,0.583
689,Through Glass,0.0417,0.545,282946,0.753,5NeIONQWJ25uPylJBJiO4c,0.0,3,0.389,-4.618,0,0.036000000000000004,105.75399999999999,4,https://api.spotify.com/v1/tracks/5NeIONQWJ25uPylJBJiO4c,0.434
690,What Hurts The Most,0.00842,0.527,214106,0.6709999999999999,4bVuIlGQBMWS7vIhcx8Ae4,0.0,5,0.268,-5.032,0,0.0283,136.03,4,https://api.spotify.com/v1/tracks/4bVuIlGQBMWS7vIhcx8Ae4,0.331
691,Call Me When You're Sober,0.00193,0.45,214706,0.883,663Karu2rvKLdnY0eo1n3M,0.0,7,0.293,-4.093999999999999,1,0.0524,93.41,4,https://api.spotify.com/v1/tracks/663Karu2rvKLdnY0eo1n3M,0.32799999999999996
692,Say Goodbye,0.00164,0.805,289760,0.494,75KdMdPqZGO3FGNtpByM1p,0.0,1,0.0798,-6.027,1,0.0363,115.04899999999999,4,https://api.spotify.com/v1/tracks/75KdMdPqZGO3FGNtpByM1p,0.408
693,"Too Little, Too Late - Radio Version",0.0183,0.446,221573,0.77,7oUMJhQp5Bqu6HqxSZs02v,1.07e-06,6,0.122,-6.121,0,0.0549,82.765,4,https://api.spotify.com/v1/tracks/7oUMJhQp5Bqu6HqxSZs02v,0.7170000000000001
694,Show Stopper,0.0133,0.755,229240,0.408,5FRIqUXfTazrtRmYEGO4G0,0.0,5,0.33,-10.33,0,0.187,76.03399999999999,4,https://api.spotify.com/v1/tracks/5FRIqUXfTazrtRmYEGO4G0,0.465
695,London Bridge,0.214,0.748,241306,0.63,7jRoWfRlLnGYEIEn4t4kbq,0.0,1,0.204,-5.832000000000001,1,0.381,90.889,4,https://api.spotify.com/v1/tracks/7jRoWfRlLnGYEIEn4t4kbq,0.61
696,Buttons,0.158,0.544,225560,0.823,3BxWKCI06eQ5Od8TY2JBeA,0.0,2,0.268,-4.3180000000000005,1,0.32,210.75,4,https://api.spotify.com/v1/tracks/3BxWKCI06eQ5Od8TY2JBeA,0.434
697,Over My Head (Cable Car),0.022000000000000002,0.5920000000000001,236266,0.7290000000000001,1N62wozuHCvczCkY4QidpP,0.0,8,0.0653,-4.156000000000001,1,0.0448,116.03,4,https://api.spotify.com/v1/tracks/1N62wozuHCvczCkY4QidpP,0.7090000000000001
698,I Write Sins Not Tragedies,0.0938,0.5670000000000001,187613,0.795,4bPQs0PHn4xbipzdPfn6du,0.0,9,0.114,-4.985,0,0.134,170.06,4,https://api.spotify.com/v1/tracks/4bPQs0PHn4xbipzdPfn6du,0.635
699,Would You Go With Me,0.131,0.604,228186,0.846,1KhrAWvLIjRlQIJtSTgvsi,0.00109,6,0.11,-5.26,1,0.0288,122.915,4,https://api.spotify.com/v1/tracks/1KhrAWvLIjRlQIJtSTgvsi,0.774
700,Sexy Love,0.265,0.622,220853,0.503,10aWGOqSDBqvNzJ9NeKDbK,0.00047300000000000006,8,0.0596,-6.417000000000001,1,0.0433,93.984,4,https://api.spotify.com/v1/tracks/10aWGOqSDBqvNzJ9NeKDbK,0.58
701,Promiscuous,0.05,0.813,242200,0.977,47aQT2aV12TyilaoYi1NiD,2.75e-05,10,0.147,-6.077999999999999,0,0.0476,114.316,4,https://api.spotify.com/v1/tracks/47aQT2aV12TyilaoYi1NiD,0.8420000000000001
702,Pullin' Me Back - Album Version; Feat. Tyrese,0.0825,0.7859999999999999,234133,0.511,5hF2LnbkpnXCkksMSeWcxZ,0.0,7,0.12,-6.66,1,0.28600000000000003,80.0,4,https://api.spotify.com/v1/tracks/5hF2LnbkpnXCkksMSeWcxZ,0.5870000000000001
703,U And Dat (feat. T. Pain & Kandi Girl),0.0241,0.858,202720,0.484,7g7M96UGiA7OR79H86gV4m,1.8e-06,6,0.12300000000000001,-7.4479999999999995,0,0.27699999999999997,99.992,4,https://api.spotify.com/v1/tracks/7g7M96UGiA7OR79H86gV4m,0.32899999999999996
704,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,0.067,0.711,243880,0.7609999999999999,6k8uthjEbttfWXcGaNTQGD,0.0,8,0.040999999999999995,-3.04,1,0.225,95.824,4,https://api.spotify.com/v1/tracks/6k8uthjEbttfWXcGaNTQGD,0.718
705,Move Along,0.000198,0.529,238880,0.922,2l57cfmCnOkwNX1tky02n1,0.0,3,0.26,-3.84,1,0.0459,109.84700000000001,4,https://api.spotify.com/v1/tracks/2l57cfmCnOkwNX1tky02n1,0.628
706,Hips Don't Lie,0.284,0.778,218093,0.8240000000000001,3ZFTkvIE7kyPt6Nu3PEa7V,0.0,10,0.405,-5.892,0,0.0712,100.024,4,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,0.7559999999999999
707,Me & U,0.35200000000000004,0.8029999999999999,192213,0.45399999999999996,7k6IzwMGpxnRghE7YosnXT,0.0,8,0.0655,-4.802,0,0.0294,99.99,4,https://api.spotify.com/v1/tracks/7k6IzwMGpxnRghE7YosnXT,0.7390000000000001
708,Shoulder Lean (feat. T.I.),0.0471,0.7,258680,0.518,2OqYarizUUGzSSNHPrDEii,0.0,4,0.1,-7.191,0,0.177,75.973,4,https://api.spotify.com/v1/tracks/2OqYarizUUGzSSNHPrDEii,0.542
709,It's Goin' Down (feat. Nitti),0.0986,0.888,241840,0.5770000000000001,05Sgj1Hx03ZXc57gsV1kfX,0.0,1,0.131,-7.702000000000001,0,0.0612,84.00299999999999,4,https://api.spotify.com/v1/tracks/05Sgj1Hx03ZXc57gsV1kfX,0.609
710,Black Horse And The Cherry Tree - Radio Version,0.32799999999999996,0.748,172373,0.7859999999999999,0qAMjeQFyd1qD0LDiV8gWp,0.0,4,0.34,-7.787999999999999,0,0.0641,104.833,4,https://api.spotify.com/v1/tracks/0qAMjeQFyd1qD0LDiV8gWp,0.917
711,Dani California,0.017,0.5529999999999999,283000,0.865,10Nmj3JCNoMeBQ87uw5j8k,1.05e-05,9,0.267,-4.751,0,0.0409,96.161,4,https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k,0.735
712,Snap Yo Fingers,0.00647,0.835,274386,0.757,6o3s08kk2fQI37vxGZDrJ1,0.0,8,0.29,-5.029,0,0.23,82.038,4,https://api.spotify.com/v1/tracks/6o3s08kk2fQI37vxGZDrJ1,0.626
713,Bad Day,0.44799999999999995,0.599,233640,0.785,0mUyMawtxj1CJ76kn9gIZK,0.00336,3,0.151,-4.013,1,0.0309,140.046,4,https://api.spotify.com/v1/tracks/0mUyMawtxj1CJ76kn9gIZK,0.52
714,Savin' Me,0.000731,0.441,219320,0.815,0n2RMFCf3wfKJ9h3E3BKO8,0.0,3,0.414,-4.088,1,0.0276,164.021,4,https://api.spotify.com/v1/tracks/0n2RMFCf3wfKJ9h3E3BKO8,0.522
715,Unfaithful,0.8390000000000001,0.588,226973,0.391,13xxBnXOuiBxVxJI458B0i,0.0,0,0.22699999999999998,-8.607000000000001,0,0.0334,144.069,4,https://api.spotify.com/v1/tracks/13xxBnXOuiBxVxJI458B0i,0.349
716,Unwritten,0.00577,0.706,259333,0.8009999999999999,1D1nixOVWOxvNfWi0UD7VX,0.0,5,0.0822,-6.332999999999999,1,0.0399,100.01299999999999,4,https://api.spotify.com/v1/tracks/1D1nixOVWOxvNfWi0UD7VX,0.63
717,So What,0.000304,0.535,215160,0.8859999999999999,6qYGUxPjQt5PJtWdiNppZx,2.26e-06,11,0.257,-3.1060000000000003,1,0.045,126.012,4,https://api.spotify.com/v1/tracks/6qYGUxPjQt5PJtWdiNppZx,0.445
718,SOS,0.004,0.677,238920,0.6709999999999999,30cSNer6TV8x2utjULVeQ5,5.07e-05,7,0.413,-4.905,1,0.0361,137.046,4,https://api.spotify.com/v1/tracks/30cSNer6TV8x2utjULVeQ5,0.527
719,What's Left Of Me,0.136,0.42100000000000004,244666,0.728,1bPqAXwNiVcM6zjJU1Z4Cd,0.0,7,0.136,-5.644,1,0.035,150.12,4,https://api.spotify.com/v1/tracks/1bPqAXwNiVcM6zjJU1Z4Cd,0.311
720,Temperature,0.106,0.951,218573,0.6,0k2GOhqsrxDTAbFFSdNJjT,0.0,0,0.0712,-4.675,0,0.0685,125.04,4,https://api.spotify.com/v1/tracks/0k2GOhqsrxDTAbFFSdNJjT,0.8220000000000001
721,Who Says You Can't Go Home,0.048,0.534,230280,0.87,5439qJTu5mVH9aeriwp03u,0.0,7,0.24100000000000002,-3.582,1,0.0344,131.688,4,https://api.spotify.com/v1/tracks/5439qJTu5mVH9aeriwp03u,0.8079999999999999
